tag,cfg,class,psnr_y,psnr_u,psnr_v,overall_psnr,ssim_y,ms_ssim_y,vmaf,vmaf_neg,psnr_hvs,ciede2k,apsnr_y,apsnr_u,apsnr_v,overall_apsnr
v6.0.0,LD,B2,-32.86601111111111,-44.95222222222222,-45.00794444444445,-34.23477777777778,-33.99926666666667,-34.04745555555556,-36.776177777777775,-35.4362,-34.23256666666666,-41.30406666666667,-33.04337777777778,-44.05126666666666,-44.46901111111111,-34.73251111111111
v6.0.0,RA,A1,-24.2984375,-35.7914125,-36.999449999999996,-25.6903875,-21.77225,-23.664975000000002,-29.820700000000002,-28.4994875,-23.4202875,-29.9469125,-24.294025,-35.82305,-37.12595,-25.8514375
v6.0.0,RA,A2,-21.61037894736842,-35.637089473684206,-36.292594736842105,-22.96487894736842,-20.200184210526317,-21.09217894736842,-26.760184210526315,-25.612368421052633,-20.457026315789474,-27.372884210526315,-21.763652631578946,-35.79073157894737,-36.34963157894737,-22.742742105263158
v6.0.0,RA,A3,-23.607775,-38.99055,-37.4266125,-25.146275,-22.624925,-23.0269375,-27.525750000000002,-26.331325,-22.837400000000002,-29.2068375,-23.6133125,-38.9535875,-37.15685,-24.4876
v6.0.0,RA,A4,-22.0887,-41.66016666666667,-42.44403333333333,-24.044083333333333,-22.43556666666667,-21.76255,-25.87725,-25.215500000000002,-21.901600000000002,-28.506133333333334,-22.255166666666668,-41.89523333333333,-42.015166666666666,-23.390416666666667
v6.0.0,RA,A5,-20.888624999999998,-35.483225000000004,-30.05525,-22.063775,-20.7729,-21.216549999999998,-26.5623,-25.988425,-21.553975,-24.614075,-21.226574999999997,-35.662675,-30.193625,-21.7569
v6.0.0,RA,B1,-20.07504,-34.6389,-31.94075,-21.50692,-21.12768,-21.35662,-24.68326,-23.72622,-20.21589,-27.433280000000003,-19.94318,-35.26057,-31.24447,-20.92425
v6.0.0,RA,B2,-29.901622222222223,-42.9774,-43.93615555555556,-31.429266666666667,-31.058,-31.4079,-32.643522222222224,-31.674344444444444,-31.851777777777777,-39.32902222222222,-29.902833333333334,-42.725699999999996,-43.603566666666666,-31.930844444444443
v6.0.0,RA,E,-18.59005625,-29.8257125,-27.85915,-19.993650000000002,-17.53796875,-17.5827875,-23.74525625,-22.9505375,-18.235556250000002,-22.48825,-18.82648125,-29.7156125,-27.74755,-19.535775
v6.0.0,RA,G1,-27.18675,-47.93045,-54.335499999999996,-29.50945,-24.5987,-25.500375,-35.56715,-34.144975,-26.012050000000002,-38.2096,-27.35125,-48.32665,-54.852475,-29.008925
v6.0.0,RA,G2,-22.720057142857144,-45.034699999999994,-50.37298571428572,-25.401685714285716,-21.96202857142857,-22.424457142857143,-29.5994,-28.5463,-22.202014285714284,-30.749428571428574,-22.544557142857144,-45.45717142857143,-49.884414285714286,-23.5831
v6.0.0,Still,F1,-8.091071428571428,-26.86175,-30.20335,-10.224371428571429,-7.634914285714286,-8.626328571428571,-9.399496428571428,-9.11965,-9.857757142857142,-13.315028571428572,-8.091071428571428,-26.86175,-30.20335,-9.191642857142856
v6.0.0,Still,F2,-9.826213793103447,-22.687796551724137,-26.56816551724138,-11.623824137931035,-9.443541379310345,-10.038831034482758,-9.594262068965518,-9.431386206896551,-10.9748,-14.901524137931036,-9.826213793103447,-22.687796551724137,-26.56816551724138,-10.967406896551724
v7.0.0,AI,A1,-14.971662499999999,-31.326325,-31.329225,-17.066475,-12.2749125,-14.33005,-16.7803625,-16.3432125,-15.230325,-23.4245125,-14.9664,-31.3321625,-31.3157625,-17.4815625
v7.0.0,AI,A2,-13.848852631578946,-32.24166842105264,-34.531036842105266,-15.90518947368421,-12.085115789473685,-13.035757894736841,-14.996605263157894,-14.434747368421052,-13.709836842105263,-21.91931052631579,-13.845773684210528,-32.22203684210526,-34.516094736842106,-15.657984210526317
v7.0.0,AI,A3,-14.7651875,-34.3199875,-36.5177875,-16.8985625,-13.81395,-14.0771375,-15.7431,-15.5179625,-14.8152125,-22.100450000000002,-14.764787499999999,-34.3156625,-36.492399999999996,-16.2154125
v7.0.0,AI,A4,-12.712066666666667,-43.941833333333335,-45.16295,-15.819166666666666,-14.447466666666665,-12.815916666666666,-12.8759,-12.341766666666667,-13.24145,-23.464116666666666,-12.707866666666668,-43.959316666666666,-44.99556666666667,-14.644916666666667
v7.0.0,AI,A5,-10.90605,-33.278525,-26.369025,-12.866825,-12.064,-11.571025,-13.570875000000001,-13.431075,-12.355825,-19.5224,-10.900075000000001,-33.29505,-26.41975,-11.9341
v7.0.0,AI,B1,-17.89116,-36.917539999999995,-36.57333,-19.99655,-16.38758,-17.23744,-18.00326,-17.492169999999998,-18.05011,-27.5935,-17.871760000000002,-36.95643,-36.52471,-19.61438
v7.0.0,AI,B2,-27.4802,-44.4521,-45.68138888888889,-29.514933333333335,-30.05906666666667,-30.493100000000002,-26.839055555555557,-26.723244444444443,-30.4133,-38.92234444444445,-27.59122222222222,-44.60738888888889,-45.815200000000004,-29.727666666666664
v7.0.0,AI,E,-13.92759375,-30.82854375,-30.001618750000002,-16.2095,-12.2908625,-12.96960625,-17.60901875,-17.45715,-14.70529375,-19.60984375,-13.7704625,-30.8603125,-29.92565625,-14.91268125
v7.0.0,AI,G1,-16.871875,-43.072900000000004,-52.922174999999996,-20.630924999999998,-12.573525,-15.127525,-18.94575,-18.512575,-16.384050000000002,-31.86655,-16.873375,-43.1914,-52.956375,-19.71175
v7.0.0,AI,G2,-18.064057142857145,-45.85364285714286,-48.29275714285715,-21.485985714285714,-16.094285714285714,-16.892242857142858,-19.189400000000003,-18.6847,-17.989857142857144,-30.74177142857143,-18.0979,-45.85021428571429,-48.256228571428565,-20.0069
v7.0.0,AS,A1,-25.4281875,-36.4915375,-36.2913875,-26.72065,-21.349825,-24.0248625,-30.591075,-29.7040625,-24.383074999999998,-30.7619125,-25.3700625,-36.5066625,-36.4171625,-26.7601375
v7.0.0,LD,A2,-16.252384210526316,-35.84964210526316,-36.63602631578948,-18.212984210526315,-15.148347368421053,-15.536505263157895,-19.15663684210526,-18.463694736842104,-15.746952631578946,-23.851515789473684,-16.43854736842105,-36.16295789473684,-36.79772105263158,-17.851152631578948
v7.0.0,LD,A3,-17.40485,-36.2693375,-35.608450000000005,-19.3503875,-16.072275,-16.248775,-18.2801875,-17.869825,-16.833525,-24.2458375,-17.4675375,-36.3520125,-35.4837875,-18.5522625
v7.0.0,LD,A4,-18.479366666666667,-43.177699999999994,-44.11351666666667,-20.949633333333335,-19.246216666666665,-18.030966666666668,-17.532799999999998,-18.16855,-18.40695,-26.172700000000003,-18.754266666666666,-43.65973333333333,-43.77436666666667,-20.231733333333334
v7.0.0,LD,A5,-14.837074999999999,-36.512875,-25.90425,-16.378275,-14.6094,-14.8017,-19.33305,-18.549525,-15.715149999999998,-19.88795,-15.172474999999999,-37.034825,-26.433475,-15.91245
v7.0.0,LD,B1,-16.4987,-40.83368,-36.37445,-18.92323,-17.21656,-17.32536,-18.5327,-18.04685,-17.33795,-27.43204,-16.19188,-41.67936,-35.48338,-18.12252
v7.0.0,LD,B2,-34.58672222222222,-46.21563333333333,-46.68853333333333,-35.94036666666667,-35.94072222222222,-36.046822222222225,-38.000411111111106,-36.772688888888894,-36.04578888888889,-41.703244444444444,-34.737255555555556,-45.32121111111111,-46.133966666666666,-36.3966
v7.0.0,RA,A1,-25.11985,-38.682075,-39.064925,-26.753375,-22.6566875,-24.4601875,-30.7501875,-29.4224625,-24.391275,-31.7409,-25.127975,-38.732875,-39.1836625,-26.87455
v7.0.0,RA,A2,-22.421247368421053,-39.01405263157895,-39.75175789473684,-24.065931578947367,-21.03386842105263,-21.920663157894737,-27.728726315789476,-26.584257894736844,-21.411821052631577,-29.07022105263158,-22.5843,-39.17052631578947,-39.836215789473684,-23.725952631578945
v7.0.0,RA,A3,-24.655175,-42.9933875,-42.151650000000004,-26.652874999999998,-23.6796625,-24.111787500000002,-28.4684125,-27.391475,-24.0086625,-31.2033,-24.66085,-43.04815,-41.9882875,-25.666775
v7.0.0,RA,A4,-22.962733333333333,-44.890683333333335,-45.05811666666667,-25.119733333333333,-23.269133333333333,-22.718166666666665,-26.899666666666665,-26.344183333333334,-22.8681,-30.15155,-23.13123333333333,-45.11058333333333,-44.762683333333335,-24.35455
v7.0.0,RA,A5,-21.994075,-37.8729,-31.423225,-23.25235,-21.943075,-22.497125,-27.304949999999998,-26.894174999999997,-22.76875,-26.61235,-22.356125,-38.128475,-31.704625,-22.909475
v7.0.0,RA,B1,-21.41988,-40.19841,-37.387389999999996,-23.34471,-22.47849,-22.78014,-26.32045,-25.32226,-21.881279999999997,-30.45967,-21.21162,-40.71499,-36.39998,-22.542009999999998
v7.0.0,RA,B2,-31.514166666666668,-44.49067777777778,-45.72924444444445,-33.05844444444445,-33.01355555555555,-33.359233333333336,-33.87248888888889,-33.082522222222224,-33.71216666666666,-40.51681111111111,-31.48551111111111,-44.261066666666665,-45.40292222222222,-33.50688888888889
v7.0.0,RA,E,-19.55705,-35.13535,-32.08983125,-21.39264375,-18.49269375,-18.4878125,-25.092325,-24.24795625,-19.3743625,-24.60978125,-19.79495625,-34.97619375,-32.0900375,-20.68220625
v7.0.0,RA,G1,-28.033475000000003,-52.474775,-56.66175,-30.581525,-25.5582,-26.3917,-36.532275,-35.139375,-27.042525,-40.68575,-28.203025,-52.9499,-57.088049999999996,-30.07685
v7.0.0,RA,G2,-23.79657142857143,-47.8221,-51.64304285714286,-26.641785714285714,-23.1051,-23.553885714285713,-30.60892857142857,-29.634700000000002,-23.548499999999997,-32.94988571428571,-23.579157142857145,-48.717128571428574,-51.50961428571429,-24.911185714285715
v7.0.0,Still,F1,-8.171957142857142,-28.0515,-31.56845714285714,-10.451292857142857,-7.755710714285714,-8.776714285714286,-9.6936,-9.452782142857144,-10.055378571428573,-13.791657142857144,-8.171957142857142,-28.0515,-31.56845714285714,-9.383964285714285
v7.0.0,Still,F2,-10.277055172413794,-23.85976551724138,-27.36627931034483,-12.145510344827587,-9.928462068965517,-10.562217241379312,-10.183875862068966,-10.102465517241379,-11.562596551724138,-15.810110344827587,-10.277055172413794,-23.85976551724138,-27.36627931034483,-11.498831034482759
v8.0.0,AI,A1,-15.548224999999999,-32.010125,-32.122437500000004,-17.669525,-12.5974625,-14.8135125,-17.2742,-16.8647875,-15.798625000000001,-24.071575,-15.5432,-32.015612499999996,-32.10765,-18.0933375
v8.0.0,AI,A2,-14.402894736842107,-33.26203157894737,-35.441089473684215,-16.519268421052633,-12.604126315789474,-13.578405263157894,-15.62388947368421,-15.086573684210526,-14.28295789473684,-22.71853157894737,-14.398331578947369,-33.24182105263158,-35.43378421052631,-16.25737894736842
v8.0.0,AI,A3,-16.065525,-35.538,-38.032399999999996,-18.214375,-15.163174999999999,-15.443425,-16.9445625,-16.8269375,-16.147825,-23.570275000000002,-16.0652875,-35.5332375,-38.02445,-17.519775
v8.0.0,AI,A4,-13.551116666666667,-46.014783333333334,-46.243966666666665,-16.757533333333335,-15.381983333333332,-13.620433333333333,-13.598583333333332,-13.093433333333332,-14.11435,-24.833983333333332,-13.545766666666665,-46.0376,-46.1634,-15.599933333333333
v8.0.0,AI,A5,-11.647649999999999,-34.097350000000006,-26.422649999999997,-13.590875,-12.8938,-12.4049,-14.324375,-14.1704,-13.0632,-20.221725,-11.6394,-34.087375,-26.4673,-12.645425
v8.0.0,AI,B1,-19.34834,-38.87219,-38.56807,-21.52862,-17.76793,-18.65432,-19.308619999999998,-18.87802,-19.54741,-29.194530000000004,-19.316399999999998,-38.90812,-38.50479,-21.14136
v8.0.0,AI,B2,-34.15165555555556,-50.272333333333336,-51.22977777777778,-36.04815555555555,-36.88932222222222,-37.361999999999995,-34.19267777777778,-33.757666666666665,-37.13155555555555,-45.23234444444444,-34.27014444444445,-50.5084,-51.40468888888889,-36.2111
v8.0.0,AI,E,-14.659868750000001,-31.58108125,-30.601375,-16.9269375,-12.8601625,-13.61043125,-18.42659375,-18.235174999999998,-15.37174375,-20.2975375,-14.50968125,-31.625275000000002,-30.51386875,-15.6432375
v8.0.0,AI,G1,-16.9244,-43.365875,-52.81265,-20.679949999999998,-12.348925000000001,-15.0749,-18.654925,-18.265774999999998,-16.42755,-31.918275,-16.926924999999997,-43.491600000000005,-52.813675,-19.7888
v8.0.0,AI,G2,-18.465128571428572,-46.04722857142857,-49.0906,-21.908985714285713,-16.392657142857143,-17.21774285714286,-19.49105714285714,-19.019000000000002,-18.361785714285713,-31.048814285714286,-18.500128571428572,-46.06167142857142,-49.04618571428572,-20.43961428571429
v8.0.0,AS,A1,-26.2332125,-37.452475,-37.220025,-27.542324999999998,-22.224225,-24.900637500000002,-31.3643875,-30.5164,-25.224362499999998,-31.71885,-26.1759375,-37.48305,-37.33795,-27.5872
v8.0.0,LD,A2,-16.961384210526315,-36.31577894736842,-37.075594736842106,-18.893394736842104,-15.781726315789474,-16.24117894736842,-19.360373684210526,-18.750594736842107,-16.424552631578948,-24.33442105263158,-17.15272105263158,-36.6046,-37.21328947368421,-18.53081052631579
v8.0.0,LD,A3,-18.017924999999998,-36.833262500000004,-36.356,-19.967425,-16.7516625,-16.941612499999998,-18.7442,-18.32025,-17.439262499999998,-24.8860625,-18.085425,-36.9187625,-36.258812500000005,-19.1706375
v8.0.0,LD,A4,-19.019616666666668,-43.9897,-44.03235,-21.505416666666665,-19.73763333333333,-18.519716666666667,-17.728033333333332,-18.363016666666667,-19.080816666666667,-26.995949999999997,-19.290866666666666,-44.390433333333334,-43.90226666666666,-20.768333333333334
v8.0.0,LD,A5,-15.852350000000001,-36.028324999999995,-26.805500000000002,-17.2948,-15.6501,-15.695374999999999,-20.209075,-19.44845,-16.610575,-20.5411,-16.2177,-36.4105,-27.20095,-16.902475
v8.0.0,LD,B1,-17.51951,-41.57729,-37.68824,-19.9441,-18.26422,-18.4703,-19.06017,-18.683429999999998,-18.43674,-28.44499,-17.20198,-42.484320000000004,-36.838029999999996,-19.15153
v8.0.0,LD,B2,-37.940355555555556,-49.05876666666667,-49.095866666666666,-39.190244444444446,-39.24281111111111,-39.32688888888889,-40.89541111111111,-39.870644444444444,-39.28044444444444,-44.99368888888889,-38.07345555555556,-48.15452222222222,-48.554655555555556,-39.59655555555556
v8.0.0,RA,A1,-25.724275,-39.4617375,-40.0188,-27.3922,-22.9831375,-25.0066125,-30.71595,-29.510237500000002,-24.9579375,-32.4592625,-25.7349125,-39.5057125,-40.141125,-27.516750000000002
v8.0.0,RA,A2,-23.205057894736843,-40.029705263157894,-40.47417368421052,-24.863694736842103,-21.787042105263158,-22.69264210526316,-28.27888947368421,-27.190510526315787,-22.20261052631579,-29.93694210526316,-23.377915789473686,-40.16581578947368,-40.53738421052631,-24.522610526315788
v8.0.0,RA,A3,-25.5759,-43.479575,-42.345075,-27.484099999999998,-24.6036,-25.0784625,-29.39665,-28.284925,-24.877925,-31.9835875,-25.5799625,-43.5219625,-42.2326,-26.567275
v8.0.0,RA,A4,-23.80305,-46.206183333333335,-45.7914,-25.99415,-24.063683333333334,-23.50578333333333,-27.51035,-26.967916666666667,-23.76385,-31.214566666666666,-23.9815,-46.45015,-45.42941666666667,-25.22375
v8.0.0,RA,A5,-23.321525,-39.38015,-31.992425,-24.5538,-23.156025,-23.5472,-28.9651,-28.3586,-23.984099999999998,-27.928024999999998,-23.7025,-39.71425,-32.304625,-24.236125
v8.0.0,RA,B1,-22.63149,-41.23012,-39.08118,-24.57247,-23.69538,-24.058429999999998,-27.23415,-26.30625,-23.134729999999998,-31.70104,-22.42621,-41.7356,-38.155989999999996,-23.770400000000002
v8.0.0,RA,B2,-36.3877,-48.379155555555556,-49.26387777777778,-37.79051111111111,-37.910288888888886,-38.26898888888889,-38.40505555555555,-37.742177777777776,-38.42258888888889,-44.8148,-36.360755555555556,-48.15815555555556,-49.05231111111111,-38.170833333333334
v8.0.0,RA,E,-20.4783125,-35.30654375,-33.0627875,-22.24621875,-19.318550000000002,-19.441125,-25.594931250000002,-24.8303125,-20.2179,-25.19759375,-20.739925,-35.1605625,-33.058375,-21.58690625
v8.0.0,RA,G1,-28.349175,-52.929625,-56.366125,-30.888125000000002,-25.67235,-26.64995,-36.27865,-34.8649,-27.3494,-40.15555,-28.536925,-53.39895,-56.747575,-30.3978
v8.0.0,RA,G2,-24.313914285714283,-48.77145714285714,-52.35071428571428,-27.221242857142858,-23.580014285714288,-24.05977142857143,-30.44387142857143,-29.535214285714286,-24.06742857142857,-33.451657142857144,-24.115214285714284,-49.560114285714285,-52.31977142857143,-25.477642857142857
v8.0.0,Still,F1,-8.464610714285714,-28.365485714285715,-32.096785714285716,-10.760774999999999,-7.805571428571428,-8.920192857142856,-10.505507142857143,-10.140528571428572,-10.280189285714286,-14.016932142857144,-8.464610714285714,-28.365485714285715,-32.096785714285716,-9.682539285714286
v8.0.0,Still,F2,-10.919272413793104,-24.920186206896553,-28.16788620689655,-12.821531034482758,-10.610544827586207,-11.251924137931034,-11.134075862068965,-11.000841379310346,-12.23698275862069,-16.453106896551724,-10.919272413793104,-24.920186206896553,-28.16788620689655,-12.166803448275862
v9.0.0,AI,A1,-18.0573,-31.7262125,-32.155575,-19.791225,-15.659500000000001,-17.2111875,-20.2087125,-19.776575,-18.1880125,-24.9444625,-18.0545,-31.729475,-32.143525,-20.1518625
v9.0.0,AI,A2,-16.646536842105263,-33.67245263157895,-35.939005263157895,-18.55742105263158,-15.359763157894738,-15.834399999999999,-18.550852631578948,-18.145705263157893,-16.72684736842105,-24.042621052631578,-16.638994736842104,-33.66766315789474,-35.927205263157894,-18.240005263157894
v9.0.0,AI,A3,-18.0950125,-35.3556375,-37.8243875,-19.9803375,-17.098525000000002,-17.2825625,-19.7194125,-19.5522125,-18.2169375,-24.651775,-18.0950125,-35.34965,-37.8074875,-19.3204625
v9.0.0,AI,A4,-15.060333333333332,-46.68571666666667,-47.061883333333334,-18.20123333333333,-16.22375,-15.0008,-16.07388333333333,-15.7963,-16.235133333333334,-26.071866666666665,-15.057699999999999,-46.68291666666667,-46.889700000000005,-17.0195
v9.0.0,AI,A5,-13.118125,-32.7552,-24.91755,-14.746825,-13.933575,-14.023775,-17.12155,-16.9539,-14.816650000000001,-20.9105,-13.110800000000001,-32.766525,-24.972,-13.9277
v9.0.0,AI,B1,-20.43061,-38.38062,-38.0547,-22.416900000000002,-19.428910000000002,-19.907040000000002,-21.56165,-21.14226,-21.01583,-29.89052,-20.37827,-38.41124,-37.99896,-21.96898
v9.0.0,AI,B2,-36.38816666666666,-51.200466666666664,-52.09234444444444,-38.109544444444445,-38.8587,-39.263755555555555,-34.0392,-34.2145,-39.0455,-46.35986666666666,-36.53944444444445,-51.548700000000004,-52.46111111111111,-38.38437777777778
v9.0.0,AI,E,-16.3450125,-31.45095625,-30.59275625,-18.410062500000002,-15.53616875,-15.59031875,-20.71301875,-20.60668125,-17.71928125,-21.28573125,-16.386725,-31.504025000000002,-30.50613125,-17.2655375
v9.0.0,AI,G1,-18.9892,-42.552949999999996,-41.480000000000004,-22.80835,-15.392225,-17.099525,-21.9708,-21.654625,-18.6375,-33.370925,-18.9987,-42.683,-41.549175,-21.6681
v9.0.0,AI,G2,-20.340585714285716,-46.95024285714286,-51.10731428571428,-23.933,-18.79,-19.30852857142857,-21.625657142857143,-21.30757142857143,-20.51314285714286,-32.973285714285716,-20.371185714285712,-46.98555714285715,-51.11037142857143,-22.111171428571428
v9.0.0,AS,A1,-28.4412125,-37.4619875,-37.320862500000004,-29.507325,-24.398075,-26.501775,-32.6123,-31.816175,-27.34945,-32.68935,-28.4937375,-37.5696,-37.527924999999996,-29.6735625
v9.0.0,LD,A2,-19.217610526315788,-35.58265789473685,-36.10291052631579,-20.835563157894736,-18.063368421052633,-18.165952631578946,-22.217315789473684,-21.595868421052632,-18.853457894736845,-25.127757894736845,-19.67917894736842,-36.10808947368421,-36.46925789473684,-20.820478947368418
v9.0.0,LD,A3,-19.8509125,-36.6880375,-35.9916375,-21.581325,-18.403525000000002,-18.5368625,-20.881375,-20.342475,-19.52665,-25.5746125,-19.9152375,-36.8545625,-35.995475,-20.818375
v9.0.0,LD,A4,-21.528116666666666,-43.83838333333333,-43.7357,-23.729983333333333,-20.78585,-20.1718,-21.625433333333334,-22.220116666666666,-21.678583333333336,-28.1687,-22.06811666666667,-44.44748333333334,-43.92683333333333,-23.359966666666665
v9.0.0,LD,A5,-18.6999,-36.506825,-25.4491,-19.823975,-17.892775,-18.3966,-23.27785,-22.42415,-19.531025,-21.97845,-19.146975,-36.474025,-25.92,-19.66825
v9.0.0,LD,B1,-19.09468,-41.76169,-36.96753,-21.31724,-19.27841,-19.24569,-21.69551,-21.18045,-20.07915,-28.802139999999998,-19.23683,-43.09968,-36.64488,-21.10285
v9.0.0,LD,B2,-39.51734444444444,-50.18527777777778,-49.92393333333334,-40.70663333333333,-41.39487777777778,-41.3819,-43.2768,-42.12885555555555,-41.465888888888884,-46.180077777777775,-39.7616,-49.43774444444445,-49.54657777777778,-41.216300000000004
v9.0.0,RA,A1,-27.8280375,-38.8759,-39.6793,-29.1564375,-25.7491625,-26.7918,-33.055075,-31.8196875,-27.1327875,-32.8311,-27.9571,-39.0056625,-39.88535,-29.4158
v9.0.0,RA,A2,-25.50755263157895,-39.53334210526316,-40.173031578947366,-26.869810526315792,-24.05407894736842,-24.65147894736842,-30.934063157894737,-29.91085789473684,-24.716784210526317,-30.810200000000002,-25.875426315789475,-39.83421578947368,-40.363368421052634,-26.805394736842107
v9.0.0,RA,A3,-27.3723,-43.3696125,-42.1406125,-29.059199999999997,-26.2528875,-26.6221125,-31.0655625,-29.967074999999998,-26.8892,-32.835175,-27.357325,-43.493975,-42.112475,-28.1813
v9.0.0,RA,A4,-25.846183333333332,-46.82916666666667,-45.328133333333334,-27.84975,-25.051033333333333,-25.07665,-30.4817,-30.03375,-26.046216666666666,-32.38591666666667,-26.23991666666667,-47.237500000000004,-45.565583333333336,-27.36866666666667
v9.0.0,RA,A5,-26.179325,-37.9089,-29.6306,-26.9181,-25.778125,-26.54885,-31.851125,-31.380375,-26.95075,-29.0851,-26.652075,-38.081450000000004,-29.877299999999998,-26.991300000000003
v9.0.0,RA,B1,-24.67154,-41.56893,-38.685719999999996,-26.387700000000002,-25.234389999999998,-25.38917,-29.76519,-28.81146,-25.32183,-32.46512,-24.91939,-42.6219,-38.25598,-26.19298
v9.0.0,RA,B2,-38.029799999999994,-49.29207777777778,-50.097477777777776,-39.342844444444445,-39.975566666666666,-40.23453333333333,-40.826766666666664,-39.97671111111111,-40.47023333333333,-46.129755555555555,-38.122600000000006,-49.04481111111111,-49.744499999999995,-39.80131111111111
v9.0.0,RA,E,-22.27211875,-35.47281875,-33.751425,-23.90824375,-21.3226,-21.189825,-27.55056875,-26.76561875,-22.18641875,-26.3581125,-22.6501625,-35.553425,-33.9595,-23.39304375
v9.0.0,RA,G1,-31.542025,-52.167249999999996,-57.20085,-33.814125,-29.5165,-29.654175,-39.58215,-38.16625,-30.497374999999998,-42.24905,-32.0207,-52.771550000000005,-57.741325,-33.6679
v9.0.0,RA,G2,-26.95057142857143,-48.803842857142854,-53.72117142857143,-29.6382,-25.956514285714288,-26.333414285714287,-33.218828571428574,-32.36111428571429,-26.830314285714287,-34.715114285714286,-27.005300000000002,-50.16042857142857,-54.17644285714285,-28.213328571428573
v9.0.0,Still,F1,-11.3249,-27.74054642857143,-31.50325714285714,-13.237428571428572,-11.523164285714286,-11.91252857142857,-14.583153571428571,-14.107175,-13.211025000000001,-15.883910714285715,-11.3249,-27.74054642857143,-31.50325714285714,-12.256889285714285
v9.0.0,Still,F2,-12.63088275862069,-24.975013793103447,-25.761272413793105,-14.382058620689655,-13.135510344827587,-13.378586206896552,-14.430910344827586,-14.395055172413793,-14.496313793103448,-17.57973103448276,-12.63088275862069,-24.975013793103447,-25.761272413793105,-13.623655172413793
